name,longitude,latitude,countryCode,stateProvince,prov,year,key
Lycorma delicatula,-80.047437,40.342583,US,Pennsylvania,gbif,2023,4417004314
Lycorma delicatula,-73.965172,40.671742,US,New York,gbif,2023,4420734551
Lycorma delicatula,-77.027524,38.982276,US,District of Columbia,gbif,2024,4901238104
Lycorma delicatula,-73.981395,40.752907,US,New York,gbif,2023,4901298849
Lycorma delicatula,-75.775245,39.667095,US,Delaware,gbif,2024,4901348769
Lycorma delicatula,-78.146119,39.62183,US,West Virginia,gbif,2024,4902034251
Lycorma delicatula,-77.607733,39.674903,US,Maryland,gbif,2024,4910964414
Lycorma delicatula,-80.112219,40.337081,US,Pennsylvania,gbif,2024,4921921158
Lycorma delicatula,-78.887031,37.974822,US,Virginia,gbif,2024,4926283617
Lycorma delicatula,-77.005867,38.880495,US,District of Columbia,gbif,2024,4935939607
Lycorma delicatula,-74.91853,41.236502,US,Pennsylvania,gbif,2024,4954242049
Lycorma delicatula,-78.159088,38.868649,US,Virginia,gbif,2024,4954330653
Lycorma delicatula,-73.243768,41.22132,US,Connecticut,gbif,2024,4978575665
Lycorma delicatula,-84.540614,39.161326,US,Ohio,gbif,2024,4978635239
Lycorma delicatula,-74.183886,41.92956,US,New York,gbif,2024,5007503398
Lycorma delicatula,-73.674745,40.655722,US,New York,gbif,2025,5282007543
Lycorma delicatula,-78.821853,38.06192,US,Virginia,gbif,2025,5292953919
Lycorma delicatula,-74.234107,40.679164,US,New Jersey,gbif,2025,5827363460
Lycorma delicatula,-76.689278,39.080514,US,Maryland,gbif,2025,5827469886
Lycorma delicatula,-78.431755,38.12331,US,Virginia,gbif,2025,5838175254
Lycorma delicatula,-76.931716,38.930275,US,Maryland,gbif,2026,6235259447
Lycorma delicatula,-73.943038,40.810505,US,New York,gbif,2022,4137702515
Lycorma delicatula,-74.005546,40.305158,US,New Jersey,gbif,2023,4145710547
Lycorma delicatula,-73.602158,40.654513,US,New York,gbif,2023,4153503580
Lycorma delicatula,-73.944665,40.806776,US,New York,gbif,2023,4162220668
Lycorma delicatula,-77.568797,39.52342,US,Maryland,gbif,2023,4162392457
Lycorma delicatula,-80.042683,40.333293,US,Pennsylvania,gbif,2023,4413755433
Lycorma delicatula,-73.921085,40.878589,US,New York,gbif,2023,4421154747
Lycorma delicatula,-77.830047,39.099372,US,Virginia,gbif,2024,4607230097
Lycorma delicatula,-79.961681,40.431111,US,Pennsylvania,gbif,2024,4904327162
Lycorma delicatula,-73.305642,40.775667,US,New York,gbif,2024,4908236046
Lycorma delicatula,-73.700042,40.838555,US,New York,gbif,2024,4911022198
Lycorma delicatula,-78.380369,38.593024,US,Virginia,gbif,2024,4921932729
Lycorma delicatula,-76.63748,39.339958,US,Maryland,gbif,2024,4925819473
Lycorma delicatula,-71.584328,43.731075,US,New Hampshire,gbif,2024,4945867333
Lycorma delicatula,-75.185837,39.951622,US,Pennsylvania,gbif,2024,4950392071
Lycorma delicatula,126.883008,36.7241,KR,Chungcheongnam-do,gbif,2019,2273255626
Lycorma delicatula,-75.24099,40.097286,US,Pennsylvania,gbif,2019,2429587644
Lycorma delicatula,-75.613195,39.796644,US,Delaware,gbif,2020,2802533128
Lycorma delicatula,-75.457782,40.110169,US,Pennsylvania,gbif,2020,2826510906
Lycorma delicatula,-76.09748,40.910697,US,Pennsylvania,gbif,2020,2862679500
Lycorma delicatula,-74.741822,40.373225,US,New Jersey,gbif,2021,3307528673
Lycorma delicatula,-74.715839,40.616839,US,New Jersey,gbif,2021,3338148489
Lycorma delicatula,-74.104228,40.639197,US,New York,gbif,2022,3859848839
Lycorma delicatula,-74.001447,40.653616,US,New York,gbif,2022,3872955943
Lycorma delicatula,-75.287583,40.074104,US,Pennsylvania,gbif,2022,3892556070
Lycorma delicatula,126.470338,36.780288,KR,Chungcheongnam-do,gbif,2018,1880564147
Lycorma delicatula,-75.205688,39.98478,US,Pennsylvania,gbif,2020,2802698586
Lycorma delicatula,-75.283867,40.347742,US,Pennsylvania,gbif,2020,2864598573
Lycorma delicatula,-74.649904,40.349184,US,New Jersey,gbif,2020,2898261767
Lycorma delicatula,-74.505596,40.767689,US,New Jersey,gbif,2021,3327852534
Lycorma delicatula,-74.516027,40.256417,US,New Jersey,gbif,2022,3705801780
Lycorma delicatula,-75.191147,39.961583,US,Pennsylvania,gbif,2021,3743023691
Lycorma delicatula,-75.331914,40.12588,US,Pennsylvania,gbif,2022,3860405848
Lycorma delicatula,-74.0654,39.972728,US,New Jersey,gbif,2022,3881645373
Lycorma delicatula,-73.981308,40.769178,US,New York,gbif,2022,3881794233
Lycorma delicatula,136.648633,36.635469,JP,Ishikawa,gbif,2022,3892428877
Lycorma delicatula,-74.438378,40.496613,US,New Jersey,gbif,2022,3912145665
Lycorma delicatula,-73.904732,40.913117,US,New York,gbif,2022,3923324524
Lycorma delicatula,-75.189342,40.093992,US,Pennsylvania,gbif,2022,3947298367
Lycorma delicatula,118.43561,32.190082,CN,Jiangsu,gbif,2022,3947467831
Lycorma delicatula,-76.529814,39.38026,US,Maryland,gbif,2023,4162375262
Lycorma delicatula,-76.529102,39.310363,US,Maryland,gbif,2023,4171834493
Lycorma delicatula,-75.44309,40.151512,US,Pennsylvania,gbif,2023,4171994048
Lycorma delicatula,-77.885353,39.367195,US,West Virginia,gbif,2023,4172195116
Lycorma delicatula,-75.85183,41.234924,US,Pennsylvania,gbif,2023,4400189256
Lycorma delicatula,-74.105967,40.641097,US,New York,gbif,2023,4400437437
Lycorma delicatula,-77.051497,38.858353,US,Virginia,gbif,2023,4424618124
Lycorma delicatula,-73.878673,40.864458,US,New York,gbif,2023,4512434755
Lycorma delicatula,-73.950633,40.762097,US,New York,gbif,2024,4901184276
Lycorma delicatula,-76.618191,39.326649,US,Maryland,gbif,2024,4904060516
Lycorma delicatula,-76.85628,39.22232,US,Maryland,gbif,2024,4904159214
Lycorma delicatula,-81.696471,41.388059,US,Ohio,gbif,2024,4904212391
Lycorma delicatula,116.427558,39.860467,CN,Beijing,gbif,2024,4908300062
Lycorma delicatula,-76.362092,39.243103,US,Maryland,gbif,2024,4919701423
Lycorma delicatula,-74.353456,40.710768,US,New Jersey,gbif,2024,4921790485
Lycorma delicatula,-76.96453,38.938508,US,Maryland,gbif,2024,4946421382
Lycorma delicatula,-71.396184,41.902682,US,Rhode Island,gbif,2024,4974126081
Lycorma delicatula,-77.026672,39.128858,US,Maryland,gbif,2025,5166947239
Lycorma delicatula,-72.442634,40.804223,US,New York,gbif,2025,5187561774
Lycorma delicatula,-77.339287,38.922345,US,Virginia,gbif,2025,5187943938
Lycorma delicatula,-79.909672,40.481968,US,Pennsylvania,gbif,2025,5198467508
Lycorma delicatula,-77.081819,38.894728,US,Virginia,gbif,2025,5238388675
Lycorma delicatula,-77.041209,38.909657,US,District of Columbia,gbif,2025,5292636488
Lycorma delicatula,-73.983783,41.923292000000004,US,New York,gbif,2025,5759542174
Lycorma delicatula,-83.37734,41.684188,US,Ohio,gbif,2025,5759896627
Lycorma delicatula,-73.219872,41.228855,US,Connecticut,gbif,2025,5760793745
Lycorma delicatula,-77.496501,39.032872,US,Virginia,gbif,2025,5827562547
Lycorma delicatula,-76.557692,38.740183,US,Maryland,gbif,2025,5827569081
Lycorma delicatula,-71.341911,41.960129,US,Massachusetts,gbif,2025,5828683717
Lycorma delicatula,121.152812,31.075605,CN,Shanghai,gbif,2025,5828883645
Lycorma delicatula,-77.081728,38.8948,US,Virginia,gbif,2025,5838176788
Lycorma delicatula,-77.468626,39.089153,US,Virginia,gbif,2025,5840312732
Lycorma delicatula,-78.430122,38.120906,US,Virginia,gbif,2025,5840344131
Lycorma delicatula,117.386189,31.940108,CN,Anhui,gbif,2026,6352298418
Lycorma delicatula,-73.954717,40.722344,US,New York,gbif,2025,5154048450
Lycorma delicatula,-76.678882,38.99461,US,Maryland,gbif,2025,5176808826
Lycorma delicatula,-77.217567,38.837631,US,Virginia,gbif,2025,5198371680
Lycorma delicatula,-78.380989,38.595708,US,Virginia,gbif,2025,5206581828
Lycorma delicatula,-73.040793,41.285934,US,Connecticut,gbif,2025,5216209234
Lycorma delicatula,-78.136282,38.768949,US,Virginia,gbif,2025,5230516929
Lycorma delicatula,-73.967812,40.778103,US,New York,gbif,2021,3399358346
Lycorma delicatula,-75.192982,40.103975,US,Pennsylvania,gbif,2021,3858280803
Lycorma delicatula,-75.140647,39.932312,US,Pennsylvania,gbif,2022,3858724049
Lycorma delicatula,-79.97863,40.48893,US,Pennsylvania,gbif,2022,3859817722
Lycorma delicatula,-75.143264,40.129066,US,Pennsylvania,gbif,2022,3859882051
Lycorma delicatula,-78.119435,39.186002,US,Virginia,gbif,2022,3860656730
Lycorma delicatula,-73.968005,40.668747,US,New York,gbif,2022,3889158679
Lycorma delicatula,-73.890613,40.87912,US,New York,gbif,2022,3923492069
Lycorma delicatula,-74.007626,41.619482,US,New York,gbif,2022,3985885899
Lycorma delicatula,-73.924506,40.597102,US,New York,gbif,2023,4029014498
Lycorma delicatula,-73.998998,40.654278,US,New York,gbif,2023,4067425374
Lycorma delicatula,-74.110664,40.3316,US,New Jersey,gbif,2023,4133819069
Lycorma delicatula,-79.900085,40.497582,US,Pennsylvania,gbif,2023,4138445668
Lycorma delicatula,-73.93281,40.842149,US,New York,gbif,2023,4162068117
Lycorma delicatula,-74.155739,40.959728,US,New Jersey,gbif,2023,4171981241
Lycorma delicatula,-74.132313,39.707049,US,New Jersey,gbif,2023,4177557142
Lycorma delicatula,-73.893613,41.181892,US,New York,gbif,2023,4400103463
Lycorma delicatula,-81.69478,41.508235,US,Ohio,gbif,2023,4413866036
Lycorma delicatula,-80.042384,40.332738,US,Pennsylvania,gbif,2023,4414083473
Lycorma delicatula,-76.609588,39.286433,US,Maryland,gbif,2023,4420976659
Lycorma delicatula,-78.309614,39.008947,US,Virginia,gbif,2023,4430634020
Lycorma delicatula,-75.189298,40.093946,US,Pennsylvania,gbif,2023,4436344618
Lycorma delicatula,-74.061292,41.250932,US,New York,gbif,2024,4926238765
Lycorma delicatula,-80.313422,40.67677,US,Pennsylvania,gbif,2024,4946063463
Lycorma delicatula,-73.14823,41.232297,US,Connecticut,gbif,2024,4950569784
Lycorma delicatula,-74.245999,41.130439,US,New Jersey,gbif,2024,4952680690
Lycorma delicatula,-76.702229,38.784257,US,Maryland,gbif,2024,4954599251
Lycorma delicatula,-74.069528,40.73977,US,New Jersey,gbif,2019,2331857456
Lycorma delicatula,-75.19856,39.952585,US,Pennsylvania,gbif,2020,2856494672
Lycorma delicatula,-76.152323,39.605441,US,Maryland,gbif,2020,2864887504
Lycorma delicatula,-75.22329,40.120933,US,Pennsylvania,gbif,2020,3031824020
Lycorma delicatula,-75.659173,39.797201,US,Delaware,gbif,2021,3327962046
Lycorma delicatula,-73.991987,40.773158,US,New York,gbif,2021,3338040887
Lycorma delicatula,-80.169358,40.530287,US,Pennsylvania,gbif,2021,3385089772
Lycorma delicatula,-75.881871,40.44264,US,Pennsylvania,gbif,2021,3398850864
Lycorma delicatula,-73.995709,40.715086,US,New York,gbif,2022,3874179865
Lycorma delicatula,-74.025799,40.640684,US,New York,gbif,2022,3881374124
Lycorma delicatula,-76.170154,39.652318,US,Maryland,gbif,2022,3881521054
Lycorma delicatula,-76.26625,39.650712,US,Maryland,gbif,2022,3902913822
Lycorma delicatula,-74.546662,40.799525,US,New Jersey,gbif,2022,4014818193
Lycorma delicatula,-74.01197,40.873157,US,New Jersey,gbif,2023,4405383329
Lycorma delicatula,-73.245533,41.221777,US,Connecticut,gbif,2023,4417019355
Lycorma delicatula,-76.340805,39.365095,US,Maryland,gbif,2023,4421074638
Lycorma delicatula,-74.92788,39.966817,US,New Jersey,gbif,2019,2429532844
Lycorma delicatula,-76.096328,40.910912,US,Pennsylvania,gbif,2020,2901712593
Lycorma delicatula,-74.282734,39.838156,US,New Jersey,gbif,2021,3385039253
Lycorma delicatula,-75.426467,40.097033,US,Pennsylvania,gbif,2021,3385173340
Lycorma delicatula,-75.884879,40.448595,US,Pennsylvania,gbif,2021,3416150743
Lycorma delicatula,-75.201374,40.070378,US,Pennsylvania,gbif,2022,3873951556
Lycorma delicatula,-79.861601,40.476273,US,Pennsylvania,gbif,2022,3903654539
Lycorma delicatula,-83.005466,39.930771,US,Ohio,gbif,2022,3923598153
Lycorma delicatula,-75.626372,41.397668,US,Pennsylvania,gbif,2022,3961238290
Lycorma delicatula,-73.973338,40.784924,US,New York,gbif,2023,4111619879
Lycorma delicatula,-74.071433,41.106643,US,New York,gbif,2023,4120999281
Lycorma delicatula,-73.979542,40.656844,US,New York,gbif,2023,4138080298
Lycorma delicatula,-75.381195,40.103647,US,Pennsylvania,gbif,2023,4172147656
Lycorma delicatula,-76.618907,39.346154,US,Maryland,gbif,2023,4421109085
Lycorma delicatula,-78.852532,40.270304,US,Pennsylvania,gbif,2023,4421269687
Lycorma delicatula,-73.889277,40.604479,US,New York,gbif,2023,4431116997
Lycorma delicatula,-79.935613,40.45643,US,Pennsylvania,gbif,2024,4863711036
Lycorma delicatula,-74.025985,40.42589,US,New Jersey,gbif,2024,4910725039
Lycorma delicatula,-74.036679,40.711703,US,New Jersey,gbif,2024,4911144455
Lycorma delicatula,-73.958428,40.719147,US,New York,gbif,2024,4911154415
Lycorma delicatula,-73.878935,40.854883,US,New York,gbif,2024,4921624518
Lycorma delicatula,-74.01535,40.716525,US,New York,gbif,2023,4936301780
Lycorma delicatula,110.056489,33.164544,CN,Hubei,gbif,2024,4936336109
Lycorma delicatula,-73.953697,40.719025,US,New York,gbif,2024,4945609168
Lycorma delicatula,-77.44246,38.911448,US,Virginia,gbif,2024,4945914535
Lycorma delicatula,-73.420826,41.160998,US,Connecticut,gbif,2024,4946583140
Lycorma delicatula,-77.081769,38.894786,US,Virginia,gbif,2024,4950157216
Lycorma delicatula,-78.847953,38.431387,US,Virginia,gbif,2024,4952795388
Lycorma delicatula,-73.956924,40.808228,US,New York,gbif,2024,4953105638
Lycorma delicatula,-77.965973,38.991459,US,Virginia,gbif,2024,4973823881
Lycorma delicatula,-75.17138,39.95573,US,Pennsylvania,gbif,2021,4973902374
Lycorma delicatula,-72.886726,41.442019,US,Connecticut,gbif,2024,4978478594
Lycorma delicatula,126.473142,36.778513,KR,Chungcheongnam-do,gbif,2018,1880537864
Lycorma delicatula,-75.684643,40.061804,US,Pennsylvania,gbif,2019,2366073844
Lycorma delicatula,-74.532852,40.602804,US,New Jersey,gbif,2020,2873800911
Lycorma delicatula,-73.996053,40.64911,US,New York,gbif,2022,3456360763
Lycorma delicatula,-73.969017,40.77978,US,New York,gbif,2022,3859316792
Lycorma delicatula,-76.11288,39.602999,US,Maryland,gbif,2022,3860520927
Lycorma delicatula,-73.946503,40.820297,US,New York,gbif,2022,3873777435
Lycorma delicatula,-74.72918,40.833613,US,New Jersey,gbif,2022,3902497320
Lycorma delicatula,-73.9361,40.857026,US,New York,gbif,2022,3902805533
Lycorma delicatula,-79.876817,40.415992,US,Pennsylvania,gbif,2022,3902941364
Lycorma delicatula,-79.597469,40.309405,US,Pennsylvania,gbif,2022,3912201095
Lycorma delicatula,-74.058626,40.001234,US,New Jersey,gbif,2022,3915431048
Lycorma delicatula,126.301054,36.735203,KR,Chungcheongnam-do,gbif,2022,4028872594
Lycorma delicatula,-75.660759,39.798601,US,Delaware,gbif,2023,4138552835
Lycorma delicatula,-77.196822,40.182663,US,Pennsylvania,gbif,2023,4138709307
Lycorma delicatula,-73.907509,40.695973,US,New York,gbif,2023,4153679363
Lycorma delicatula,-75.19175,39.961167,US,Pennsylvania,gbif,2020,2850547562
Lycorma delicatula,-74.922734,39.931486,US,New Jersey,gbif,2021,3335380212
Lycorma delicatula,-75.168023,40.998238,US,Pennsylvania,gbif,2021,3384038827
Lycorma delicatula,-74.694917,40.802447,US,New Jersey,gbif,2021,3408221123
Lycorma delicatula,-73.922845,40.792006,US,New York,gbif,2022,3947135728
Lycorma delicatula,-73.892425,40.889203,US,New York,gbif,2022,3961168397
Lycorma delicatula,-73.922272,40.594169,US,New York,gbif,2023,4034990380
Lycorma delicatula,-73.968505,40.658255,US,New York,gbif,2023,4137994984
Lycorma delicatula,-73.417228,41.15422,US,Connecticut,gbif,2023,4153840504
Lycorma delicatula,-76.649504,39.176714,US,Maryland,gbif,2023,4171928621
Lycorma delicatula,-73.986337,41.045898,US,New York,gbif,2023,4405300562
Lycorma delicatula,-76.613817,39.289597,US,Maryland,gbif,2023,4413382893
Lycorma delicatula,-80.042354,40.332794,US,Pennsylvania,gbif,2023,4414218200
Lycorma delicatula,-78.20952,38.858337,US,Virginia,gbif,2023,4420736277
Lycorma delicatula,-74.222051,40.434784,US,New Jersey,gbif,2023,4424609175
Lycorma delicatula,-73.332275,41.115735,US,Connecticut,gbif,2023,4424623489
Lycorma delicatula,-75.370479,40.100353,US,Pennsylvania,gbif,2023,4436465019
Lycorma delicatula,-76.712253,40.265935,US,Pennsylvania,gbif,2024,4908576504
Lycorma delicatula,-75.283797,39.947012,US,Pennsylvania,gbif,2024,4909275611
Lycorma delicatula,-73.876332,40.817272,US,New York,gbif,2024,4910829901
Lycorma delicatula,-74.81192,41.327228,US,Pennsylvania,gbif,2024,4911092967
Lycorma delicatula,-73.467597,40.730433,US,New York,gbif,2024,4919254912
Lycorma delicatula,-83.471062,41.648067,US,Ohio,gbif,2024,4945747017
Lycorma delicatula,-74.208459,40.005338,US,New Jersey,gbif,2023,4165515975
Lycorma delicatula,-74.171484,39.663818,US,New Jersey,gbif,2023,4172296064
Lycorma delicatula,-80.056886,40.345695,US,Pennsylvania,gbif,2023,4400049155
Lycorma delicatula,-75.389023,39.952859,US,Pennsylvania,gbif,2020,4400096368
Lycorma delicatula,-79.765305,40.438507,US,Pennsylvania,gbif,2023,4405262997
Lycorma delicatula,-74.314131,40.797253,US,New Jersey,gbif,2023,4407387829
Lycorma delicatula,-74.53093,39.492638,US,New Jersey,gbif,2023,4424259660
Lycorma delicatula,-77.851911,39.114131,US,Virginia,gbif,2023,4424306684
Lycorma delicatula,-76.068697,40.294365,US,Pennsylvania,gbif,2023,4430664759
Lycorma delicatula,-82.978657,39.948879,US,Ohio,gbif,2024,4867875904
Lycorma delicatula,-78.974153,39.668848,US,Maryland,gbif,2024,4904177450
Lycorma delicatula,-77.727201,38.750546,US,Virginia,gbif,2024,4908472337
Lycorma delicatula,-80.170795,40.417463,US,Pennsylvania,gbif,2024,4921896843
Lycorma delicatula,-78.653092,39.711083,US,Maryland,gbif,2024,4935643985
Lycorma delicatula,-76.694816,39.192621,US,Maryland,gbif,2024,4952313462
Lycorma delicatula,114.442715,38.012575,CN,Hebei,gbif,2018,1990622713
Lycorma delicatula,-75.514265,40.422611,US,Pennsylvania,gbif,2017,3044707270
Lycorma delicatula,-74.292209,40.472314,US,New Jersey,gbif,2021,3333102298
Lycorma delicatula,126.985034,37.589928,KR,Seoul,gbif,2021,3344034072
Lycorma delicatula,-74.002997,40.74857,US,New York,gbif,2021,3384417009
Lycorma delicatula,-76.279045,39.512397,US,Maryland,gbif,2021,3385093251
Lycorma delicatula,-75.059562,39.6821,US,New Jersey,gbif,2022,3873436187
Lycorma delicatula,-76.955471,40.184064,US,Pennsylvania,gbif,2022,3903281361
Lycorma delicatula,-74.007357,40.711594,US,New York,gbif,2022,3903647298
Lycorma delicatula,-79.995886,40.440625,US,Pennsylvania,gbif,2022,3912345672
Lycorma delicatula,-74.014057,40.689889,US,New York,gbif,2022,3912480450
Lycorma delicatula,-74.152594,40.044914,US,New Jersey,gbif,2022,3915665405
Lycorma delicatula,-73.982525,40.428506,US,New Jersey,gbif,2022,3923461838
Lycorma delicatula,-74.589828,39.475833,US,New Jersey,gbif,2022,3947253030
Lycorma delicatula,-77.110479,39.544646,US,Maryland,gbif,2023,4121479019
Lycorma delicatula,-73.956602,40.810343,US,New York,gbif,2023,4133750045
Lycorma delicatula,-75.104305,39.930739,US,Pennsylvania,gbif,2023,4138165918
Lycorma delicatula,-75.606262,39.76996,US,Delaware,gbif,2023,4171466899
Lycorma delicatula,-78.342712,38.995962,US,Virginia,gbif,2023,4171518932
Lycorma delicatula,-73.952783,40.771919,US,New York,gbif,2023,4177365796
Lycorma delicatula,-79.996672,40.441712,US,Pennsylvania,gbif,2023,4405392303
Lycorma delicatula,-74.75892,41.22537,US,New Jersey,gbif,2023,4424620841
Lycorma delicatula,-79.817301,40.769873,US,Pennsylvania,gbif,2023,4430781551
Lycorma delicatula,-75.787692,41.212834,US,Pennsylvania,gbif,2023,4431023731
Lycorma delicatula,-74.003529,40.303585,US,New Jersey,gbif,2023,4440689020
Lycorma delicatula,-76.841362,40.235363,US,Pennsylvania,gbif,2024,4875143767
Lycorma delicatula,-79.742382,40.472254,US,Pennsylvania,gbif,2024,4875539624
Lycorma delicatula,-74.815832,39.099337,US,New Jersey,gbif,2024,4904070928
Lycorma delicatula,-73.833273,41.108991,US,New York,gbif,2024,4904217938
Lycorma delicatula,-75.72369,39.871112,US,Pennsylvania,gbif,2024,4923761028
Lycorma delicatula,-76.633257,39.362727,US,Maryland,gbif,2024,4924177435
Lycorma delicatula,-76.883821,39.670253,US,Maryland,gbif,2024,4950386137
Lycorma delicatula,-78.651102,39.701146,US,Maryland,gbif,2024,4954385602
Lycorma delicatula,-78.825574,38.005347,US,Virginia,gbif,2024,4976574714
Lycorma delicatula,116.399292,39.926513,CN,Beijing,gbif,2025,5140062580
Lycorma delicatula,-78.497245,38.089375,US,Virginia,gbif,2025,5153849978
Lycorma delicatula,-76.646163,39.218538,US,Maryland,gbif,2025,5166778734
Lycorma delicatula,-73.96212,40.66325,US,New York,gbif,2025,5168021710
Lycorma delicatula,-73.513305,41.103028,US,Connecticut,gbif,2025,5168278971
Lycorma delicatula,-78.877844,37.913839,US,Virginia,gbif,2025,5177299421
Lycorma delicatula,-73.837875,40.745411,US,New York,gbif,2025,5198621976
Lycorma delicatula,-74.018197,40.892519,US,New Jersey,gbif,2025,5206254893
Lycorma delicatula,108.829254,34.129796,CN,Shaanxi,gbif,2025,5206526766
Lycorma delicatula,-77.053178,39.009431,US,Maryland,gbif,2025,5216168616
Lycorma delicatula,-73.644699,40.672762,US,New York,gbif,2025,5282531389
Lycorma delicatula,-74.106042,40.807592,US,New Jersey,gbif,2025,5759951644
Lycorma delicatula,-73.990792,40.684487,US,New York,gbif,2025,5760812555
Lycorma delicatula,-74.008306,40.785563,US,New Jersey,gbif,2025,5844267625
Lycorma delicatula,-76.942524,38.91111,US,District of Columbia,gbif,2025,5897375354
Lycorma delicatula,-77.067239,38.936159,US,District of Columbia,gbif,2026,6333863893
Lycorma delicatula,-73.814942,40.586257,US,New York,gbif,2026,6334897501
Lycorma delicatula,-84.532857,39.149014,US,Ohio,gbif,2025,5187539240
Lycorma delicatula,-77.226922,38.89698,US,Virginia,gbif,2025,5187693221
Lycorma delicatula,-80.22055,40.216113,US,Pennsylvania,gbif,2025,5188403729
Lycorma delicatula,-77.278184,38.615679,US,Virginia,gbif,2025,5206353404
Lycorma delicatula,-77.092933,38.976238,US,Maryland,gbif,2025,5216176709
Lycorma delicatula,-81.732804,41.424344,US,Ohio,gbif,2025,5230257101
Lycorma delicatula,-77.355317,38.907938,US,Virginia,gbif,2025,5230474626
Lycorma delicatula,-77.300236,38.840724,US,Virginia,gbif,2025,5230904256
Lycorma delicatula,-76.511523,39.050819,US,Maryland,gbif,2025,5238270691
Lycorma delicatula,-73.979506,40.697142,US,New York,gbif,2025,5281834439
Lycorma delicatula,-73.83484,41.190085,US,New York,gbif,2025,5282238485
Lycorma delicatula,-83.711163,41.613599,US,Ohio,gbif,2025,5760152862
Lycorma delicatula,-82.677931,41.433399,US,Ohio,gbif,2025,5760738726
Lycorma delicatula,-77.360825,39.335736,US,Maryland,gbif,2025,5909008443
Lycorma delicatula,-77.098348,38.994287,US,Maryland,gbif,2026,6274014884
Lycorma delicatula,-84.664008,39.214638,US,Ohio,gbif,2025,6320261110
Lycorma delicatula,-75.195377,40.031138,US,Pennsylvania,gbif,2025,5230743199
Lycorma delicatula,-77.036871,38.90713,US,District of Columbia,gbif,2025,5231598481
Lycorma delicatula,-77.341812,38.926158,US,Virginia,gbif,2025,5282247016
Lycorma delicatula,-77.023736,38.985047,US,Maryland,gbif,2025,5292495320
Lycorma delicatula,-83.54238,41.640362,US,Ohio,gbif,2025,5293084875
Lycorma delicatula,-73.928293,41.507871,US,New York,gbif,2025,5759730435
Lycorma delicatula,-75.161747,39.943008,US,Pennsylvania,gbif,2025,5760017467
Lycorma delicatula,-77.08225,38.894614,US,Virginia,gbif,2025,5760988758
Lycorma delicatula,-77.449297,38.945,US,Virginia,gbif,2025,5828589684
Lycorma delicatula,-73.926883,40.785301,US,New York,gbif,2025,5838249522
Lycorma delicatula,-75.37442,40.06741,US,Pennsylvania,gbif,2024,5843944569
Lycorma delicatula,-81.305103,41.390709,US,Ohio,gbif,2025,5843966082
Lycorma delicatula,-77.422455,38.874136,US,Virginia,gbif,2025,5844228659
Lycorma delicatula,-73.241967,41.222633,US,Connecticut,gbif,2025,5892479244
Lycorma delicatula,-74.913895,39.001039,US,New Jersey,gbif,2022,5892524709
Lycorma delicatula,-73.243679,41.241106,US,Connecticut,gbif,2025,5892730725
Lycorma delicatula,-77.231095,39.830929,US,Pennsylvania,gbif,2026,6236498491
Lycorma delicatula,-80.099416,40.682668,US,Pennsylvania,gbif,2025,5153838865
Lycorma delicatula,-77.07987,38.935059,US,District of Columbia,gbif,2025,5154649749
Lycorma delicatula,127.170495,36.762365,KR,Chungcheongnam-do,gbif,2025,5188159856
Lycorma delicatula,-74.633278,40.830322,US,New Jersey,gbif,2025,5216279032
Lycorma delicatula,-76.988838,39.049367,US,Maryland,gbif,2025,5217097174
Lycorma delicatula,-76.983549,39.392997,US,Maryland,gbif,2023,5230103249
Lycorma delicatula,-73.037608,40.932262,US,New York,gbif,2025,5238038793
Lycorma delicatula,-77.081547,38.894689,US,Virginia,gbif,2025,5238076114
Lycorma delicatula,-77.081769,38.894714,US,Virginia,gbif,2025,5292734601
Lycorma delicatula,-75.90802,40.367705,US,Pennsylvania,gbif,2025,5759881703
Lycorma delicatula,-76.713692,39.072075,US,Maryland,gbif,2025,5760354708
Lycorma delicatula,-74.097305,40.867058,US,New Jersey,gbif,2025,5760867683
Lycorma delicatula,-83.021061,39.968014,US,Ohio,gbif,2025,5760873365
Lycorma delicatula,-73.157266,40.69891,US,New York,gbif,2025,5827918498
Lycorma delicatula,-74.19977,40.704674,US,New Jersey,gbif,2025,5830439949
Lycorma delicatula,-76.098558,39.559582,US,Maryland,gbif,2025,5830661456
Lycorma delicatula,-73.252831,40.73233,US,New York,gbif,2025,5837916025
Lycorma delicatula,-78.897133,38.432058,US,Virginia,gbif,2025,5839824307
Lycorma delicatula,-77.0816,38.894875,US,Virginia,gbif,2025,5843999198
Lycorma delicatula,-83.873948,41.411295,US,Ohio,gbif,2025,5892620967
Lycorma delicatula,-71.469547,41.64099,US,Rhode Island,gbif,2025,5897823460
Lycorma delicatula,119.480283,32.198096,CN,Jiangsu,gbif,2025,6186089358
Lycorma delicatula,-77.248052,38.905122,US,Virginia,gbif,2026,6273863630
Lycorma delicatula,-77.081586,38.894739,US,Virginia,gbif,2025,5154873121
Lycorma delicatula,-77.774604,39.160935,US,Virginia,gbif,2025,5230241223
Lycorma delicatula,-73.808851,40.743523,US,New York,gbif,2025,5231906265
Lycorma delicatula,-79.263812,37.50799,US,Virginia,gbif,2025,5292838536
Lycorma delicatula,-73.846424,41.758595,US,New York,gbif,2025,5293141904
Lycorma delicatula,-75.589255,39.648695,US,Delaware,gbif,2025,5827571805
Lycorma delicatula,-73.091602,41.554488,US,Connecticut,gbif,2025,5827587056
